complex	gene_name
Respiratory chain complex I (gamma subunit) mitochondrial	Ndufa10
Respiratory chain complex I (gamma subunit) mitochondrial	Mtnd1
Respiratory chain complex I (gamma subunit) mitochondrial	Mtnd2
Respiratory chain complex I (gamma subunit) mitochondrial	Mtnd3
Respiratory chain complex I (gamma subunit) mitochondrial	Mtnd6
Respiratory chain complex I (gamma subunit) mitochondrial	Ndufa8
Respiratory chain complex I (gamma subunit) mitochondrial	Ndufa6
Respiratory chain complex I (gamma subunit) mitochondrial	Ndufa9
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufs8
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufs4
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufa2
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufs7
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufs2
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufs6
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufs3
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufa7
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufv2
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufs1
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufv1
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufv3
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufa5
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufa11
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufa13
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufa12
SHARP-CtBP complex	Ctbp2
SHARP-CtBP complex	Ctbp1
SHARP-CtBP complex	Spen
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	Lat
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	Plcg1
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	Pik3r1
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	Grb2
LAT-PLC-gamma-1-p85-GRB2-SOS signaling complex, C305 activated	Sos1
SHARP-CtBP1-CtIP complex	Ctbp1
SHARP-CtBP1-CtIP complex	Spen
SHARP-CtBP1-CtIP complex	Rbbp8
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	Mtnd1
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	Mtnd2
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	Mtnd3
Respiratory chain complex I (incomplete gamma subunit) mitochondrial	Ndufc1
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufb4
Respiratory chain complex I (lambda subunit) mitochondrial	Ndufa6
SHARP-CtIP-RBP-Jkappa complex	Rbpj
SHARP-CtIP-RBP-Jkappa complex	Spen
SHARP-CtIP-RBP-Jkappa complex	Rbbp8
SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	Rbpj
SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	Ctbp1
SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	Spen
SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex	Rbbp8
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	Mtco2
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	Ecsit
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	Ndufaf1
Ecsit complex (ECSIT, MT-CO2, GAPDH, TRAF6, NDUFAF1)	Traf6
PTF1-bHLH complex	Ptf1a
PTF1-bHLH complex	Tcf12
Ecsit complex (ECSIT, NDUFS3, TOM20)	Ndufs3
Ecsit complex (ECSIT, NDUFS3, TOM20)	Tomm20
Ecsit complex (ECSIT, NDUFS3, TOM20)	Ecsit
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	Ndufa1
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	Mtco2
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	Mtnd1
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	Ecsit
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	Ndufaf1
Ecsit complex (ECSIT, MT-CO2, NDUFA1, MT-ND1, TRAF6, NDUFAF1)	Traf6
Ecsit complex (ECSIT, NDUFS3, NDUFAF1)	Ndufs3
Ecsit complex (ECSIT, NDUFS3, NDUFAF1)	Ecsit
Ecsit complex (ECSIT, NDUFS3, NDUFAF1)	Ndufaf1
Respiratory chain complex I (incomplete NDUFAF1 assembly), mitochondrial	Mtnd1
Respiratory chain complex I (incomplete NDUFAF1 assembly), mitochondrial	Ndufaf1
Notch1-p56lck-PI3K complex	Lck
Notch1-p56lck-PI3K complex	Pik3r1
Notch1-p56lck-PI3K complex	Notch1
RBP-Jkappa-RING1-KyoT2 complex	Rbpj
RBP-Jkappa-RING1-KyoT2 complex	Ring1
RBP-Jkappa-RING1-KyoT2 complex	Fhl1
YY1-Notch1-RBP-Jkappa complex	Yy1
YY1-Notch1-RBP-Jkappa complex	Notch1
YY1-Notch1-RBP-Jkappa complex	Rbpj
YY1-Notch1 complex	Yy1
YY1-Notch1 complex	Notch1
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufs4
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufs7
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufs2
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufs6
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufb8
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufa10
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufv2
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufs1
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufv1
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufv3
Respiratory chain complex I (incomplete intermediate), mitochondrial	Ndufa9
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa12
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufv2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufs1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufs2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufs3
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufs6
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa5
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufv1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufv3
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa10
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa9
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufs7
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufs8
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa8
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb4
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufab1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa4
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb3
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa6
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb6
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb7
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb9
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa3
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb8
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb10
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb2
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufs4
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufc1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa1
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufs5
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb5
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa7
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufb11
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa11
Respiratory chain complex I (nuclear encoded subunits), mitochondrial	Ndufa13
LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	Lat
LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	Lck
LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	Plcg1
LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated	Lcp2
PLC-gamma-1-LAT-c-CBL complex, OKT3 stimulated	Lat
PLC-gamma-1-LAT-c-CBL complex, OKT3 stimulated	Plcg1
PLC-gamma-1-LAT-c-CBL complex, OKT3 stimulated	Cbl
LAT-GRB2 complex, Fyn-mLck(KA) or Syk kinase activated	Lat
LAT-GRB2 complex, Fyn-mLck(KA) or Syk kinase activated	Grb2
SMAD1-CBP complex	Smad1
SMAD1-CBP complex	Crebbp
SMAD1-OAZ-HsN3 complex	Psmb4
SMAD1-OAZ-HsN3 complex	Oaz1
SMAD1-OAZ-HsN3 complex	Smad1
SLP-76-PLC-gamma-1-ITK complex, alpha-TCR stimulated	Plcg1
SLP-76-PLC-gamma-1-ITK complex, alpha-TCR stimulated	Itk
SLP-76-PLC-gamma-1-ITK complex, alpha-TCR stimulated	Lcp2
SLP-76-PLC-gamma-1-VAV complex, alpha-TCR stimulated	Vav1
SLP-76-PLC-gamma-1-VAV complex, alpha-TCR stimulated	Plcg1
SLP-76-PLC-gamma-1-VAV complex, alpha-TCR stimulated	Lcp2
CRK-BCAR1-DOCK1 complex	Crk
CRK-BCAR1-DOCK1 complex	Bcar1
CRK-BCAR1-DOCK1 complex	Dock1
ITK-SLP-76 complex, anti-TCR stimulated	Itk
ITK-SLP-76 complex, anti-TCR stimulated	Lcp2
ITGA9-ITGB1-ADAM1 complex	Itgb1
ITGA9-ITGB1-ADAM1 complex	Itga9
ITGA9-ITGB1-ADAM3 complex	Itgb1
ITGA9-ITGB1-ADAM3 complex	Itga9
NuMA-LGN-G-alpha-i-1 complex	Gnai1
NuMA-LGN-G-alpha-i-1 complex	Gpsm2
NuMA-LGN-G-alpha-i-1 complex	Numa1
Axin-SMAD3 complex	Axin1
Axin-SMAD3 complex	Smad3
mTORC1 complex	Mtor
mTORC1 complex	Rptor
mTORC1 complex	Mlst8
ITGA9-ITGB1-VEGFC complex	Itgb1
ITGA9-ITGB1-VEGFC complex	Vegfc
ITGA9-ITGB1-VEGFC complex	Itga9
ITGA9-ITGB1-VEGFA complex	Itgb1
ITGA9-ITGB1-VEGFA complex	Vegfa
ITGA9-ITGB1-VEGFA complex	Itga9
SMAD3-E2F4/5-p107-DP1 complex	Rbl1
SMAD3-E2F4/5-p107-DP1 complex	Smad3
SMAD3-E2F4/5-p107-DP1 complex	Tfdp1
SMAD3-E2F4/5-p107-DP1 complex	E2f5
SMAD3-E2F4/5-p107-DP1 complex	E2f4
ITGA9-ITGB1-ADAM8 complex	Itgb1
ITGA9-ITGB1-ADAM8 complex	Adam8
ITGA9-ITGB1-ADAM8 complex	Itga9
mTOR complex (MTOR, RAPTOR)	Mtor
mTOR complex (MTOR, RAPTOR)	Rptor
Ubiquitin E3 ligase (SMAD7, SMURF2)	Smad7
Ubiquitin E3 ligase (SMAD7, SMURF2)	Smurf2
Ubiquitin E3 ligase (SMAD7, SMURF1)	Smad7
Ubiquitin E3 ligase (SMAD7, SMURF1)	Smurf1
Ubiquitin E3 ligase (SMAD7-SMURF1) - TGF(beta)	Smad7
Ubiquitin E3 ligase (SMAD7-SMURF1) - TGF(beta)	Tgfbr1
Ubiquitin E3 ligase (SMAD7-SMURF1) - TGF(beta)	Tgfbr2
Ubiquitin E3 ligase (SMAD7-SMURF1) - TGF(beta)	Smurf1
Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex	Axin1
Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex	Ctnnb1
Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex	Gsk3b
Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex	Ppp2r5a
APC-AXIN1-CTNNB1 complex	Axin1
APC-AXIN1-CTNNB1 complex	Apc
APC-AXIN1-CTNNB1 complex	Ctnnb1
60S APC containing complex	Tubg1
60S APC containing complex	Apc
60S APC containing complex	Iqgap1
60S APC containing complex	Tuba1a
APC-IQGAP1-Rac1 complex	Apc
APC-IQGAP1-Rac1 complex	Iqgap1
APC-IQGAP1-Rac1 complex	Rac1
APC-IQGAP1-Cdc42 complex	Apc
APC-IQGAP1-Cdc42 complex	Iqgap1
APC-IQGAP1-Cdc42 complex	Cdc42
p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	Ccne1
p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	Cdk2
p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	Cdkn1b
p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	Cks1b
p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	Rbx1
p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	Skp1
p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	Skp2
p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex	Cul1
TGF-beta receptor II-TGF-beta3 complex	Tgfb3
TGF-beta receptor II-TGF-beta3 complex	Tgfbr2
TGF-beta receptor II-TGF-beta1 complex	Tgfb1
TGF-beta receptor II-TGF-beta1 complex	Tgfbr2
TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex	Tgfb1
TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex	Tgfbr1
TGF-beta receptor II-TGF-beta receptor I-TGF-beta1 complex	Tgfbr2
TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex	Tgfb3
TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex	Tgfbr1
TGF-beta receptor II-TGF-beta receptor I-TGF-beta3 complex	Tgfbr2
Microprocessor complex	Tgfb1
Microprocessor complex	Tgfbr1
Microprocessor complex	Tgfbr2
RNA-induced silencing complex, RISC	Hsp90ab1
RNA-induced silencing complex, RISC	Tarbp2
RNA-induced silencing complex, RISC	Ago2
RNA-induced silencing complex, RISC	Dicer1
PAC3-PAC4 complex	Psmg4
PAC3-PAC4 complex	Psmg3
PAC1-PAC2 complex	Psmg1
PAC1-PAC2 complex	Psmg2
LAT2-ITGB1 complex	Itgb1
LAT2-ITGB1 complex	Slc7a8
Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)	Cks1b
Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)	Rbx1
Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)	Skp1
Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)	Skp2
Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)	Cul1
SMAD2-SMAD4-FAST1 complex	Foxh1
SMAD2-SMAD4-FAST1 complex	Smad4
SMAD2-SMAD4-FAST1 complex	Smad2
SMAD2-FAST1 complex	Foxh1
SMAD2-FAST1 complex	Smad2
Multisynthetase complex	Eef1e1
Multisynthetase complex	Eprs
Multisynthetase complex	Dars
Multisynthetase complex	Iars
Multisynthetase complex	Qars
Multisynthetase complex	Rars
Multisynthetase complex	Mars
Multisynthetase complex	Aimp1
Multisynthetase complex	Aimp2
Multisynthetase complex	Lars
TGF-beta-receptor type II homodimer complex	Tgfbr2
BMP2-BRIA complex	Bmp2
BMP2-BRIA complex	Bmp4
BMP2-BRIA complex	Bmpr1a
SKI-NCOR1-SIN3A-HDAC1 complex	Ncor1
SKI-NCOR1-SIN3A-HDAC1 complex	Ski
SKI-NCOR1-SIN3A-HDAC1 complex	Hdac1
SKI-NCOR1-SIN3A-HDAC1 complex	Sin3a
hs4 enhancer complex (faster migrating complex)	Pou2f2
hs4 enhancer complex (faster migrating complex)	Pou2f1
hs4 enhancer complex (faster migrating complex)	Nfkb1
hs4 enhancer complex (faster migrating complex)	Yy1
hs4 enhancer complex (faster migrating complex)	Rela
hs4 enhancer complex (slow migrating complex)	Yy1
hs4 enhancer complex (slow migrating complex)	Relb
Parvulin-associated pre-rRNP complex	Dhx15
Parvulin-associated pre-rRNP complex	Rsl1d1
Parvulin-associated pre-rRNP complex	Gas8
Parvulin-associated pre-rRNP complex	Rpl10
Parvulin-associated pre-rRNP complex	Rps9
Parvulin-associated pre-rRNP complex	Rpl10a
Parvulin-associated pre-rRNP complex	Tuba1b
Parvulin-associated pre-rRNP complex	Mnd1
Parvulin-associated pre-rRNP complex	Rbm28
Parvulin-associated pre-rRNP complex	Tpx2
Parvulin-associated pre-rRNP complex	Pin4
mSin3A complex	Rbbp4
mSin3A complex	Hdac1
mSin3A complex	Rbbp7
mSin3A complex	Hdac2
mSin3A complex	Sin3a
MAD-MAX complex	Max
MAD-MAX complex	Mxd1
MYC-MAX complex	Myc
MYC-MAX complex	Max
mSin3A-HDAC1-HDAC2 complex	Hdac1
mSin3A-HDAC1-HDAC2 complex	Hdac2
mSin3A-HDAC1-HDAC2 complex	Sin3a
MAD1-mSin3A-HDAC2 complex	Mxd1
MAD1-mSin3A-HDAC2 complex	Hdac2
MAD1-mSin3A-HDAC2 complex	Sin3a
Nop56p-associated pre-rRNA complex	Nop56
Nop56p-associated pre-rRNA complex	Rsl1d1
Nop56p-associated pre-rRNA complex	Slc25a5
Nop56p-associated pre-rRNA complex	Rplp1
Nop56p-associated pre-rRNA complex	Rplp2
Nop56p-associated pre-rRNA complex	Npm1
Nop56p-associated pre-rRNA complex	Top1
Nop56p-associated pre-rRNA complex	Eef2
Nop56p-associated pre-rRNA complex	Rps2
Nop56p-associated pre-rRNA complex	Rpl35a
Nop56p-associated pre-rRNA complex	Rpl7
Nop56p-associated pre-rRNA complex	Rpl17
Nop56p-associated pre-rRNA complex	Ncl
Nop56p-associated pre-rRNA complex	Rps12
Nop56p-associated pre-rRNA complex	U2af2
Nop56p-associated pre-rRNA complex	Rpl13
Nop56p-associated pre-rRNA complex	Rpl10
Nop56p-associated pre-rRNA complex	Rpl12
Nop56p-associated pre-rRNA complex	Rpl22
Nop56p-associated pre-rRNA complex	Rpl4
Nop56p-associated pre-rRNA complex	Srp14
Nop56p-associated pre-rRNA complex	Rpl3
Nop56p-associated pre-rRNA complex	Rpl13a
Nop56p-associated pre-rRNA complex	Rpl35
Nop56p-associated pre-rRNA complex	Rpl27a
Nop56p-associated pre-rRNA complex	Rpl5
Nop56p-associated pre-rRNA complex	Rpl21
Nop56p-associated pre-rRNA complex	Rpl28
Nop56p-associated pre-rRNA complex	Rps9
Nop56p-associated pre-rRNA complex	Rpl14
Nop56p-associated pre-rRNA complex	Hnrnpm
Nop56p-associated pre-rRNA complex	Nap1l1
Nop56p-associated pre-rRNA complex	Snu13
Nop56p-associated pre-rRNA complex	Rpl26
Nop56p-associated pre-rRNA complex	Rpl15
Nop56p-associated pre-rRNA complex	Rpl27
Nop56p-associated pre-rRNA complex	Rpl37a
Nop56p-associated pre-rRNA complex	Rps7
Nop56p-associated pre-rRNA complex	Rps8
Nop56p-associated pre-rRNA complex	Rps15a
Nop56p-associated pre-rRNA complex	Rps16
Nop56p-associated pre-rRNA complex	Rps14
Nop56p-associated pre-rRNA complex	Rps23
Nop56p-associated pre-rRNA complex	Rps18
Nop56p-associated pre-rRNA complex	Rps29
Nop56p-associated pre-rRNA complex	Rps13
Nop56p-associated pre-rRNA complex	Rps11
Nop56p-associated pre-rRNA complex	Acta2
Nop56p-associated pre-rRNA complex	Rpl23a
Nop56p-associated pre-rRNA complex	Rps6
Nop56p-associated pre-rRNA complex	Rpl23
Nop56p-associated pre-rRNA complex	Rps15
Nop56p-associated pre-rRNA complex	Rps24
Nop56p-associated pre-rRNA complex	Rpl30
Nop56p-associated pre-rRNA complex	Rpl39
Nop56p-associated pre-rRNA complex	Rpl31
Nop56p-associated pre-rRNA complex	Rpl10a
Nop56p-associated pre-rRNA complex	Rpl32
Nop56p-associated pre-rRNA complex	Rpl11
Nop56p-associated pre-rRNA complex	Rpl8
Nop56p-associated pre-rRNA complex	Actg2
Nop56p-associated pre-rRNA complex	Ybx1
Nop56p-associated pre-rRNA complex	Eef1a1
Nop56p-associated pre-rRNA complex	Rpl24
Nop56p-associated pre-rRNA complex	Rpl36a
Nop56p-associated pre-rRNA complex	Rpl19
Nop56p-associated pre-rRNA complex	Hnrnpu
Nop56p-associated pre-rRNA complex	U2af1
Nop56p-associated pre-rRNA complex	Rpl18a
Nop56p-associated pre-rRNA complex	Rpl18
Nop56p-associated pre-rRNA complex	Dhx9
Nop56p-associated pre-rRNA complex	Ilf2
Nop56p-associated pre-rRNA complex	Ilf3
Nop56p-associated pre-rRNA complex	Tcof1
Nop56p-associated pre-rRNA complex	Pwp1
Nop56p-associated pre-rRNA complex	Nolc1
Nop56p-associated pre-rRNA complex	Scyl2
Nop56p-associated pre-rRNA complex	Tuba1a
Nop56p-associated pre-rRNA complex	Brix1
Nop56p-associated pre-rRNA complex	H1f10
Nop56p-associated pre-rRNA complex	Srpk1
Nop56p-associated pre-rRNA complex	Ebna1bp2
Nop56p-associated pre-rRNA complex	Mybbp1a
Nop56p-associated pre-rRNA complex	Gnl3
Nop56p-associated pre-rRNA complex	Tubb1
Nop56p-associated pre-rRNA complex	Ddx21
Nop56p-associated pre-rRNA complex	Rbm28
Nop56p-associated pre-rRNA complex	Lyar
Nop56p-associated pre-rRNA complex	Igf2bp1
Nop56p-associated pre-rRNA complex	Nop58
Nop56p-associated pre-rRNA complex	Luc7l2
Microprocessor complex	Dgcr8
Microprocessor complex	Drosha
ITGA10-ITGB1 complex	Itga10
ITGA10-ITGB1 complex	Itgb1
ITGA11-ITGB1 complex	Itgb1
ITGA11-ITGB1 complex	Itga11
ITGA11-ITGB1-COL1A1 complex	Col1a1
ITGA11-ITGB1-COL1A1 complex	Itgb1
ITGA11-ITGB1-COL1A1 complex	Itga11
RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying	Ccnc
RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying	Polr2a
RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying	Gtf2f1
RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying	Cdk8
RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying	Smarca2
RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying	Smarcb1
RNA polymerase II complex (RPB1, RAP74, CDK8, CYCC, SRB7, BAF190, BAF47), chromatin structure modifying	Med21
RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying	Polr2a
RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying	Smarcb1
RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying	Crebbp
RNA polymerase II complex, (CBP, RPBI, PCAF, BAF47), chromatin structure modifying	Kat2b
RNA polymerase II complex, chromatin structure modifying	Tbp
RNA polymerase II complex, chromatin structure modifying	Ccnc
RNA polymerase II complex, chromatin structure modifying	Polr2a
RNA polymerase II complex, chromatin structure modifying	Gtf2e1
RNA polymerase II complex, chromatin structure modifying	Gtf2h1
RNA polymerase II complex, chromatin structure modifying	Gtf2f1
RNA polymerase II complex, chromatin structure modifying	Cdk8
RNA polymerase II complex, chromatin structure modifying	Smarca2
RNA polymerase II complex, chromatin structure modifying	Gtf2b
RNA polymerase II complex, chromatin structure modifying	Smarcb1
RNA polymerase II complex, chromatin structure modifying	Med21
RNA polymerase II complex, chromatin structure modifying	Drap1
RNA polymerase II complex, chromatin structure modifying	Pcsk4
RNA polymerase II complex, chromatin structure modifying	Smarcc2
RNA polymerase II complex, chromatin structure modifying	Smarcc1
RNA polymerase II complex, chromatin structure modifying	Smarcd1
RNA polymerase II complex, chromatin structure modifying	Actl6a
RNA polymerase II complex, chromatin structure modifying	Smarce1
RNA polymerase II complex, chromatin structure modifying	Ercc3
RNA polymerase II complex, chromatin structure modifying	Smarca4
RNA polymerase II complex, chromatin structure modifying	Gtf2h3
RNA polymerase II complex, chromatin structure modifying	Crebbp
RNA polymerase II complex, chromatin structure modifying	Kat2b
RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	Ccnc
RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	Gtf2f1
RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	Cdk8
RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	Ccnh
RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	Smarcb1
RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	Med21
RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	Smarcc2
RNA polymerase II complex, (CDK8 complex), chromatin structure modifying	Smarcc1
CTF18-cohesion-RFC-POLH complex	Rfc4
CTF18-cohesion-RFC-POLH complex	Rfc2
CTF18-cohesion-RFC-POLH complex	Rfc5
CTF18-cohesion-RFC-POLH complex	Rfc3
CTF18-cohesion-RFC-POLH complex	Chtf18
CTF18-cohesion-RFC-POLH complex	DSCC1
CTF18-cohesion-RFC-POLH complex	Polh
CTLH complex	Maea
CTLH complex	Armc8
CTLH complex	Ranbp9
CTLH complex	Rmnd5a
CTLH complex	Mkln1
CCT-Prefoldin complex, testis specific	Pfdn6
CCT-Prefoldin complex, testis specific	Pfdn1
CCT-Prefoldin complex, testis specific	Vbp1
CCT-Prefoldin complex, testis specific	Cct7
CCT-Prefoldin complex, testis specific	Cct4
CCT-Prefoldin complex, testis specific	Tcp1
CCT-Prefoldin complex, testis specific	Cct3
CCT-Prefoldin complex, testis specific	Cct5
CCT-Prefoldin complex, testis specific	Cct2
CCT-Prefoldin complex, testis specific	Cct8
CCT-Prefoldin complex, testis specific	Pfdn5
CCT-Prefoldin complex, testis specific	Pfdn4
CCT-Prefoldin complex, testis specific	Pfdn2
UTX-MLL2/3 complex	Kmt2d
UTX-MLL2/3 complex	Kdm6a
UTX-MLL2/3 complex	Wdr5
UTX-MLL2/3 complex	Ncoa6
UTX-MLL2/3 complex	Kdm6b
UTX-MLL2/3 complex	Ppp6r3
UTX-MLL2/3 complex	Paxip1
UTX-MLL2/3 complex	N4bp2
UTX-MLL2/3 complex	Proser1
UTX-MLL2/3 complex	Kmt2c
UTX-MLL2/3 complex	Ash2l
UTX-MLL2/3 complex	Znf281
DGCR8-NCL complex	Ncl
DGCR8-NCL complex	Dgcr8
DGCR8-ILF3 complex	Ilf3
DGCR8-ILF3 complex	Dgcr8
