source	target	source_gene	target_gene
A0A7M7LLR8	Q9VX39	409411	stas
A0A7M7TF97	Q8MSS7	411862	mRpS2
A0A7M7R524	Q9VLS5	LOC409059	Rbsn-5
A0A7M7LMG1	Q9VPQ3	410449	Dmel\CG4133
A0A7M7GBA8	P25153	551852	Ubc6
A0A7M7GNV8	Q9VCH9	410294	Dmel\CG10375
A0A7M7IP72	Q9VKG9	LOC100578719	spz4
A0A7M7GAJ6	Q9V727	100576908	Asx
A0A7M7SPP6	Q8SY13	LOC725999	beat-IIIc
A0A7M7IJP6	Q9W5C2	410172	TRAM
A0A7M7KZ45	Q9VL73	LOC410091	Dmel\CG13124
A0A7M7L6P4	Q9W3C7	LOC551664	Ppt1
A0A7M7M0J5	P15357	413884	RpS27A
A0A7M7GBQ7	Q9W2U7	LOC409242	nocte
A0A7M7GT80	A0A0B4KHZ2	LOC408801	sba
A0A7M7GLG6	Q9VVY3	LOC100578066	Gbs-76A
A0A7M7KY49	A8Y589	408672	Alg-2
A0A7M7GK83	Q9VKU7	412119	Grip75
A0A7M7MVX4	O97454	LOC727332	l(1)10Bb
A0A7M7R4Y7	Q08473	LOC408936	sqd
A0A7M7GUZ5	A1Z6R7	551930	Dmel\CG30158
A0A7M7R5M2	P28518	LOC412240	Xpac
A0A7M7R7A8	Q9VCV8	LOC409603	Dmel\CG13842
A0A7M7GRP6	Q9VFP6	LOC107963968	Ipp
A0A7M6UV10	Q8I077	409389	Usp1
A0A7M7GXG9	Q9V3A4	412094	Catsup
A0A7M7FY61	Q9W1D1	724932	Dmel\CG11388
A0A7M7SQB2	Q9V3T2	LOC113218991	EG:BACR19J1.2
A0A7M7RBV3	P41126	552517	RpL13
A0A7M7R8T2	Q9VZX6	551939	mRpS35
A0A7M7KZZ0	Q8IPH9	LOC409492	Slob
A0A7M7R821	P40304	411695	Prosbeta6
A0A7M7GXB7	Q9VU19	410012	Wbp2
A0A7M7L661	Q9VMA7	LOC412103	Tango1
A0A7M7MQI0	Q9NJB5	LOC552619	onecut
A0A7M7G8Y9	Q9VCA9	727074	Spase22-23
A0A7M7ILA7	Q7K0W0	LOC411059	Dmel\CG8079
A0A7M7MKQ8	A1Z9P3	LOC408897	Shroom
A0A7M7R5N0	A1ZBH3	411927	Dmel\CG15111
A0A7M7L671	O18391	LOC409335	kraken
A0A7M7GND2	Q8T0N5	412276	Dmel\CG8768
A0A7M7R709	M9PI14	414027	Naa20A
A0A7M7FY01	Q7JQT9	LOC724596	Dmel\CG1671
A0A7M7TF69	Q9VI85	LOC411215	Dmel\CG10050
A0A7M7SS59	Q9VH77	551447	Mpi
A0A7M7RB16	Q9VA91	552564	RpS7
A0A7M7IJ97	Q9W3J8	LOC100578233	CG10958
A0A7M7FXY4	Q9W445	726009	MCTS1
A0A7M7TF81	A8DY65	410673	Dmel\CG2906
A0A7M7R528	Q9VES4	LOC410850	Dmel\CG14905
A0A7M7L457	Q9W0M1	LOC726394	cep290
A0A7M7FZQ0	Q9XZ16	725786	Ublcp1
A0A7M7MN40	Q9VDC3	LOC725807	AP-2sigma
A0A7M7R6L8	Q9VEP1	408687	CG5220
A0A7M7R6W6	P35128	409386	ben
A0A7M7R8Q3	Q9VV75	552671	UQCR-C2
A0A7M7R7L3	Q9W2M4	412543	FAMeT
A0A7M7R5J6	Q9VN28	409594	Dmel\CG14650
A0A7M7GN20	A1Z7K6	550748	SMAP
A0A7M7GSA4	Q9VQG2	408814	aph-1
A0A7M7L4B7	Q6NLL1	LOC551595	CG11141
A0A7M7R9Y0	Q8SZ87	551974	Dim1
A0A7M7TEV2	Q9I7J0	408532	Dmel\CG5023
A0A7M7H6V8	Q9W3M6	LOC551358	Dmel\CG10778
A0A7M7MTA4	P82295	LOC726582	prominin-like
A0A7M7MVV5	Q9VWD6	LOC413534	CG14231
A0A7M7R667	Q9VAP6	412687	Atg14
A0A7M7MK99	Q9UAS6	LOC113218670	cmtr2
A0A7M7TFM5	Q9VNG0	413495	MED27
A0A7M7GJX3	Q86LG7	100577346	ppk16
A0A7M7R6M6	P25007	409890	Cyp1
A0A7M7MTH3	Q9V7P1	LOC727320	wcd
A0A7M7SPG5	Q9VLC1	LOC100577519	FucTB
A0A7M7LPQ1	Q9VP78	409351	ICA69
A0A7M7IJW7	Q9W3U1	LOC410155	CG32732
A0A7M7II94	Q9VRT8	552040	ssp6
A0A7M7R6N3	Q9VP85	413688	Sin
A0A7M7TEZ2	M9PBR6	409739	CG10727
A0A7M7R5T8	Q9VJ97	412192	CG7200
A0A7M7H2Q2	Q9VK20	LOC724133	mRF1
A0A7M7R5S9	Q9VF70	412160	Ccm3
A0A7M7LSG8	Q9W068	100576826	Tmhs
A0A7M7SQ30	Q9VND8	LOC409036	Rheb
A0A7M7FYY3	Q9VKZ5	725922	CG18626
A0A7M7R9N4	Q9VIH0	NTH1	NTH1
A0A7M7MMM5	Q9VS90	LOC409463	Dmel\CG14838
A0A7M7MRK3	Q9V576	LOC724942	wun
A0A7M7GPL7	Q9VKR2	409254	Dmel\CG6443
A0A7M7R7C0	Q9VWG2	409995	Sds3
A0A7M7IJ22	Q9VBL2	LOC411693	Dmel\CG5890
A0A7M7R6A8	Q7K486	408578	CG5721
A0A7M7MT74	A1ZBY3	LOC410479	dpr1
A0A7M7R592	Q06849	411085	Arl2
A0A7M7GTA1	Q9V3I6	408819	Dmel\CG5861
A0A7M7IL44	E1JIR1	LOC551700	Pus1
A0A7M7TG08	Q8T3U2	552272	RpS23
A0A7M7R7N4	Q9VRM3	551516	sinu
A0A7M7R7M7	Q9VVB4	LOC412249	CG9951
A0A7M7R3W0	Q7PL83	409696	Spf45
A0A7M7R9J5	Q8SX21	LOC413929	Hph
A0A7M7G0B9	Q9VCE0	LOC727050	Pisd
A0A7M7TFP0	Q9VGI1	LOC413802	Dmel\CG17360
A0A7M7L4S1	A0A0B4KFY0	LOC412897	dnr1
A0A7M7R822	Q9VN16	412351	anon-WO0118547.373
A0A7M7R811	P29775	413060	Ets98B
A0A7M7R609	Q9U1H8	409333	Sras
A0A7M7GR33	Q9VAY6	408527	BCAS2
A0A7M7RAU4	Q9VWA8	552828	FRG1
A0A7M7L2Z3	Q9VGH0	LOC551484	Dmel\CG6962
A0A7M7G8X1	A8JQY3	LOC726948	CG17793
A0A7M7R3M1	O97066	409397	twr
A0A7M7GP33	Q86B91	551130	tinc
A0A7M7R9K0	Q9V4Q8	412064	U2A
A0A7M7M113	P29673	LOC726415	ap
A0A7M7G9G4	Q9W5D3	100577369	EG:34F3.4
A0A7M7R359	Q9V5C6	408986	Prosalpha7
A0A7M7R8K2	Q8T0Q4	411857	shrb
A0A7M7GX24	P14318	LOC408972	Mp20
A0A7M7MRR4	Q94527	LOC552247	Rel
A0A7M7MVD2	A0A1Z1CH18	LOC100577656	Dmel\CG11498
A0A7M7TEU2	Q9VEJ3	408859	P5cr-2
A0A7M7L0J5	Q9VPW1	LOC100577681	ast
A0A7M7GVC3	Q8SYP9	411103	mRpS5
A0A7M7R7A0	P92204	LOC411195	Nelf-E
A0A7M7IUX1	Q7KSD8	408384	Ada2a
A0A7M6UW36	Q8T3Z4	LOC724300	SmydA-5
A0A7M7MT67	Q9W0Q2	LOC727378	Cypl
A0A7M7GVG1	Q9VWS1	409454	Dmel\CG6617
A0A7M7IIJ6	Q9VB99	LOC551248	Tsp97E
A0A7M7SQK6	Q9VF30	LOC412034	rec
A0A7M6W8K2	Q7JYX5	550961	Vamp7
A0A7M7L499	Q8MSW9	LOC410879	U3-55K
A0A7M7R735	A0A0C4DHF5	413560	mtg
A0A7M7GMV9	A8DZ27	410439	dpr7
A0A7M7LQ47	Q24206	552255	br
A0A7M7GZ19	P26686	LOC408309	B52
A0A7M7L8I8	P49028	LOC724628	mago
A0A7M7R7M4	Q9I7P3	551495	BBS5
A0A7M7H0I8	Q9V7W1	102655219	PIG-V
A0A7M7GJY4	Q9W4U2	LOC552493	Dmel\CG3603
A0A7M7H7R4	Q9VTZ6	550926	CG10688
A0A7M7IKZ6	Q9VC07	LOC552662	Trf4-2
A0A7M7LKD2	Q9NHD5	LOC724486	san
A0A7M7R6C4	A0A0C4DHA5	413244	Dmel\CG1116
A0A7M6UW24	Q00637	410082	Sod2
A0A7M7LKH3	Q9Y1P6	LOC724796	Six4
A0A7M7R5W3	Q9VRK8	410007	lama
A0A7M7R6Z8	Q9V784	413450	CG7639
A0A7M7TFW3	Q9VM12	552447	Dmel\CG5958
A0A7M7GTU7	Q9VMC0	551202	IFT52
A0A7M7GL79	A1ZA22	411974	eIF2Bgamma
A0A7M7RCG4	Q6AWN0	551839	Adi1
A0A7M6UPE5	Q9VEJ0	408540	Prx3
A0A7M7GLE8	Q9VHY5	552563	Taf7
A0A7M7R783	Q0KI06	409505	Dmel\CG5938
A0A7M7MQ57	X2JE77	LOC100578439	chas
A0A7M7L3N2	Q9VN57	LOC412193	Dmel\CG17387
A0A7M7L7F5	Q9VU41	LOC100578988	Zmynd10
A0A7M7FZ61	Q9VUH8	LOC724775	Tdrd3
A0A7M7RBB4	Q8MLS2	550767	Rpi
A0A7M7GUQ5	Q9V436	552838	Rpn12
A0A7M7LPL9	M9PF79	552094	simj
A0A7M7MQY9	Q8IQN7	LOC413907	CG13035
A0A7M7H2K4	Q9VUX9	552236	Tasp1
A0A7M7MV17	Q9VGC3	LOC727228	CG4848
A0A7M7GVJ4	Q8T8L8	LOC102655688	Alg10
A0A7M7GMV2	Q8IMR4	551459	Yif1
A0A7M7RB42	Q9VTG6	LOC552561	Dmel\CG14142
A0A7M7L0Y6	Q9VGN4	LOC113218605	sals
A0A7M7R6T8	Q0E8S7	LOC413278	homer
A0A7M7GVD1	Q9VMQ6	409420	COXZ
A0A7M7GU73	Q9W1R3	LOC725689	Golgin245
A0A7M7R909	Q9VHN6	552593	mRpL19
A0A7M7R342	Q9VBU5	408892	Dmel\CG10425
A0A7M7GAV8	Q9V719	LOC724509	Sin1
A0A7M7IT41	A0A0B4KGN9	724903	Teh1
A0A7M7TFD7	Q9VWY6	LOC411742	Taf8
A0A7M7G0S8	Q9VIP0	LOC724154	nesd
A0A7M7R9C5	Q9VNE9	551418	RpL13A
A0A7M7R4P1	Q9VWR6	LOC410406	Dmel\CG6696
A0A7M7IQ46	Q4V516	413319	lobo
A0A7M7R4S3	Q9VC60	LOC408712	anon-WO0118547.376
A0A7M7MU64	A1Z9A8	LOC113218580	CG4679
A0A7M7H0G5	Q8IQC1	408503	CG5021
A0A7M7R993	Q9V464	552440	asf1
A0A7M7TF66	Q7K490	411145	Dmel\CG11807
A0A7M7GQU0	Q9VWK6	410754	CG7990
A0A7M7IKN6	Q8IPZ9	LOC102655622	CG15407
A0A7M7GA24	Q95SI7	LOC410635	Dmel\CG6028
A0A7M7TF22	Q9VSZ6	LOC410295	CG3434
A0A7M7R6I3	Q9V3X4	410854	Seipin
A0A7M7H7H8	Q9W3V1	412245	Cht11
A0A7M7GTI8	Q0E910	726241	tapas
A0A7M7L562	Q7KMQ6	411859	Pten
A0A7M7FXV7	Q9VHT5	724493	mRpL1
A0A7M7L140	B8A403	LOC724303	AP-1sigma
A0A7M7GVK1	Q9U6M0	LOC726612	ECSIT
A0A7M7L7Y5	Q9W461	LOC724455	Dmel\CG16721
A0A7M7R6H4	Q7K1Q7	LOC410200	RpLP0-like
A0A7M7R3W9	M9PF20	410015	tral
A0A7M7GZA8	Q9VBR1	551135	Vps33B
A0A7M7R8T5	Q9XYQ2	413437	unc-119
A0A7M7TF95	Q9VGS2	411832	Tctp
A0A7M7TFG5	Q7K2D2	412267	DCTN2-p50
A0A7M7MT01	A1ZB15	LOC725619	dpr13
A0A7M7G2B2	Q9VMX4	LOC726314	Scox
A0A7M7GK39	Q9VCY7	552205	bond
A0A7M7H5N4	Q9W1B9	550715	RpL12
A0A7M7GK78	Q9VQ29	LOC411183	RFeSP
A0A7M7R4Q5	Q9VML8	410456	rau
A0A7M7TG45	P41094	LOC552726	RpS18
A0A7M7G8Y0	Q9VZP2	LOC727001	Dmel\CG14971
A0A7M7R4G0	Q9V5Q4	LOC410547	Syf2
A0A7M7MWN0	Q9VYF2	LOC726824	CG15743
A0A7M7R896	A1Z9I6	551842	anon-EST:GressD1
A0A7M6UVP7	Q9W3W4	409224	Coq7
A0A7M7IKX1	Q94518	551157	Nacalpha
A0A7M7MGN6	Q9W0M3	LOC113218746	JMJD5
A0A7M7GY47	A0A0B4LHK8	551679	CG17618
A0A7M7R658	Q9W2P2	412635	Dmel\CG15651
A0A7M7L2J9	Q9VIK6	LOC408723	Cen
A0A7M7FZ01	Q9VMH2	726301	Arpc4
A0A7M7GYG3	Q9W115	LOC413345	Dmel\CG3880
A0A7M7GXM5	Q961J0	551510	sprt
A0A7M7H478	P45594	725718	tsr
A0A7M7TFG4	Q7K2G1	413299	Rpn13
A0A7M7GDZ9	Q9VXK9	LOC100578774	Dmel\CG9170
A0A7M7FZ00	Q7JQL2	724915	Sans
A0A7M7L072	A0A0B4KEE4	LOC551485	koi
A0A7M7SS95	A1ZAT5	LOC724792	Tes
A0A7M7G070	Q9W237	726439	RpS16
A0A7M7MK92	Q9W0B3	LOC727354	Vta1
A0A7M7LN38	Q9VIG0	LOC727596	Dmel\CG9257
A0A7M7R710	Q24040	410347	Bgb
A0A7M7R9N2	Q9VBI3	552786	Vps2
A0A7M7R3A4	Q9VG62	409110	trus
A0A7M7GS32	Q9VV72	LOC100577002	Mipp1
A0A7M7GS30	Q9VV89	550981	zetaCOP
A0A7M7G0E9	Q9VSM4	LOC727277	Dmel\CG5989
A0A7M7MQ28	Q8IQ70	LOC725974	CG18769
A0A7M7R7T0	Q9VHR6	551384	Atg13
A0A7M7LSH9	Q24459	413288	Pcl
A0A7M7G3E2	Q9W2Y3	LOC727471	Naxe
A0A7M7LIA0	Q9W495	LOC724361	PGAP1
A0A7M7TG30	Q9W3M8	552555	Ykt6
A0A7M7GRU2	Q9VNZ3	102655904	Rpb8
A0A7M7FYM3	P21520	725237	sca
A0A7M7GLK7	Q86B80	LOC726949	Dmel\CG7029
A0A7M7RAA8	Q9VKV5	LOC551827	holn1
A0A7M7MPH1	Q9VI20	408283	godzilla
A0A7M7MRM3	P52295	LOC727561	Pen
A0A7M7G005	Q9VCR4	726353	Dmel\CG17111
A0A7M7R687	Q9VB22	LOC410315	pins
A0A7M7R5T2	Q9VQI7	411852	Prx6005
A0A7M7R724	Q7JXC4	413762	P32
A0A088A461	Q9W0Y6	Pain	pain
A0A7M7IK72	Q9VNM7	552558	Osi7
A0A7M7R549	Q9VMY1	408675	mRpL24
A0A7M7R5P7	P48159	409294	RpL23
A0A7M7G8H6	Q9V3N1	LOC726320	Spn27A
A0A7M7R8K5	Q9VMX0	412473	mRpL28
A0A7M7TFS1	Q9W3I9	551819	Traf6
A0A7M7GY86	Q7JZI2	552124	Tsp74F
A0A7M7RAW1	Q05652	LOC551608	pll
A0A7M7RD77	Q95SX8	552443	Naa60
A0A7M7IWK8	Q9VK60	408516	Dmel\CG6180
A0A7M7SPZ9	Q9VC28	LOC113218983	Dmel\CG7006
A0A7M7R6X8	Q7K738	413822	Ubc10
A0A7M7RAQ0	Q9VNH5	LOC552284	Dmel\CG2091
A0A7M7L1T2	Q9GU68	LOC552572	eEF5
A0A7M7IPN7	Q8MR62	100577876	viaf
A0A7M7G139	Q9V9M7	726056	RpL21
A0A7M7R9B9	Q9VWE4	413619	Ssu72
A0A7M7GPQ8	Q9W5W6	412696	Dmel\CG9578
A0A7M7R9P9	Q9I7W5	LOC413529	Sas10
A0A7M7TF30	Q9VMW8	410429	CG3792
A0A7M7SQL2	Q9W397	412410	dUTP6
A0A7M7ISR5	Q9VRP8	408596	Cralbp
A0A7M7R6S6	Q9V3L6	413877	Cbp20
H9K244	P02299	725272	His3
A0A7M7TFC1	Q8SX37	411408	Pis
A0A7M7GLV9	Q9W494	409124	cv
A0A7M7RCC5	Q8MKJ6	LOC551723	cg11777
A0A7M7TET5	Q9XZT1	408728	MED18
A0A7M7R5U4	A1Z6G9	409441	Dmel\CG8245
A0A7M7R510	Q7KSM5	LOC410872	Aos1
A0A7M7R9E6	O76899	551488	pck
A0A7M7H666	Q9V9M8	LOC551442	Dmel\CG3262
A0A7M7GFF5	Q9VPH0	100578370	in
A0A7M7GV48	Q9VN02	410607	Vps24
A0A7M7MQQ2	Q9W579	LOC552480	inc
A0A7M7MT45	B7YZQ3	LOC727302	prom
A0A7M7IFY6	A8JNK1	LOC408685	ens
A0A7M7LQ65	Q9VDS5	LOC411535	RhoGAP92B
A0A7M7SRG9	M9PCZ7	LOC408411	SoxN
A0A7M7G0V7	A0A0B4KG69	724205	ear
A0A7M7MU00	A1Z7X3	LOC102653795	Dmel\CG30340
A0A7M7R3F0	Q9W260	409235	wrapper
A0A7M7GNE9	Q7K483	102656893	Dmel\CG7943
A0A7M7SSA9	Q7KY01	LOC107964089	AQP
A0A7M7FZ45	Q8SX06	726411	Dmel\CG14141
A0A7M7RA50	Q9VH94	LOC412782	nmdyn-D7
A0A7M7FXZ5	Q9VEA6	724692	Aar2
A0A7M7RAG3	Q9VAL1	551981	Dmel\CG2006
A0A7M7H2I2	A8JUR0	LOC408272	MCT
A0A7M7RCH3	P20439	LOC551860	CycB
U3KR34	Q9VL69	552295	Dmel\CG5885
A0A7M7FYU7	Q9V9Z9	726028	CG1542
A0A7M7IQ65	M9PC26	724962	CG31772
A0A7M7MP18	Q9VE56	LOC411343	Dmel\CG14301
A0A7M7R940	Q9VSY8	412710	Bet3
A0A7M7KYU4	Q9VUL2	LOC100577377	Dmel\CG13458
A0A7M7R582	O77430	409234	SkpA
A0A7M7LR06	Q9W1D3	551802	anon-WO0140519.109
A0A7M7LN80	Q9VZM7	551745	IntS10
A0A7M7L935	Q9VHD1	LOC408822	Dmel\CG16779
A0A7M7RA77	A1ZBT5	550881	MED8
A0A7M7GUX7	Q7KUC2	LOC552663	Pdxk
A0A7M7GVY3	A0A140SRF8	410094	Dmel\CG11857
A0A7M7R727	P14734	LOC411296	fkh
A0A7M7FY18	Q9VZU5	724810	BtbVII
A0A7M7H2A8	Q8IMS5	100577578	BcDNA:AT31683
A0A7M7SRN3	Q9VVW7	LOC113219230	CNPYb
A0A7M7II67	Q24535	724322	bs
A0A7M7H1H3	M9PF47	LOC551340	FoxK
A0A7M7IMY4	Q9VVI2	409092	Edc3
A0A7M7FZH0	Q9VDC2	725363	Idi
A0A7M7H123	Q9VEZ4	552348	Dmel\CG5013
A0A7M7GZH9	Q9NG60	408580	eIF2D
A0A7M7LKB0	Q9W2D9	551960	eIF3k
A0A7M6UH50	Q9W032	ecd	ecd
A0A7M7LKD7	Q9W3H4	724327	sni
A0A7M7R891	Q961D9	LOC551349	lgs
A0A7M7H0Z5	Q9VVW8	LOC550956	CG10424
A0A7M7TFW1	Q7JZW2	551644	RpS15
A0A7M7R7N5	Q24180	LOC412296	Deaf1
A0A7M7H1E8	Q7K274	552562	l(2)k09913
A0A7M7R6V6	Q8T3V6	413774	mRpL47
A0A7M7GYA2	A1Z7K2	LOC409353	CG13750
A0A7M7MMD0	Q9VB76	LOC726890	CAH9
A0A7M7FZ62	A1Z6J5	LOC724808	Tbce
A0A7M7IH30	A0A0B4KHL5	413384	kek6
A0A7M7IPL8	Q9VT75	726609	vnc
A0A7M7R9D6	Q9VX98	552539	DENR
A0A7M7IJ06	Q9VF73	LOC408528	CG18496
A0A7M7GZ52	P48613	550899	tipE
A0A7M7GIL4	Q7PLT4	413799	Tim17b
A0A7M7G9Z0	Q9VMW7	726205	CG8891
A0A7M7FXK5	Q9VEA1	724532	eIF1A
A0A7M7R9G7	Q9VEJ4	413253	Dmel\CG5823
A0A7M7LIG1	X2J9Y4	726133	ebo
A0A7M7GWH3	Q9VA06	LOC102654173	stops
A0A7M7RA95	O77425	551282	Dmel\CG13369
A0A7M7G954	Q9VE72	412342	koko
A0A7M7GRA7	Q9V481	LOC100576147	fd102C
A0A7M7GZW8	Q86BN8	LOC410177	PTPMT1
A0A7M7LIF4	A0A0B4KEH1	LOC725886	CT8327
A0A7M7R6C3	Q8T9G7	107964020	Dmel\CG10026
A0A7M7G7F0	P18101	725943	RpL40
A0A7M7ILX6	Q7KU81	LOC726153	CG18656
A0A7M7LRE6	Q9VXN3	413006	Dmel\CG8578
A0A7M7RBV9	Q9VZL5	552623	Ccz1
A0A7M7L6T0	Q9W197	LOC725409	cN-IIIB
A0A7M7MVM1	Q9VWW2	LOC552490	Dmel\CG6123
A0A7M7R2R4	Q9VD64	408522	dnd
A0A7M7R626	Q8IMP6	LOC412227	CG5815
A0A7M7R8E0	Q9W3S5	412205	Dmel\CG4615
A0A7M7MRT2	A0AQH0	LOC409831	Prosbeta1
A0A7M7RB56	Q9XZ63	552645	Manf
A0A7M7R7R6	Q9VVL5	410071	Dmel\CG5567
A0A7M7M0V1	Q9VG01	413724	Dmel\CG46280
A0A7M7R4C7	Q9VL20	410000	Dmel\CG5694
A0A7M7TEY5	A1Z8B5	409100	BcDNA:GH28095
A0A7M7GX04	Q9VL49	410916	Trp1
A0A7M7GYJ4	Q8I937	411192	Dmel\CG32409
A0A7M7FYG3	M9PI97	LOC725329	MESR6
A0A7M7MVJ5	P83949	551594	Ubx
A0A7M7FZB6	Q8IQI9	725082	BcDNA:RH29995
A0A7M7SS26	Q9VYY5	LOC409572	anon-WO0109301.9
A0A7M7R8G2	Q7JWM6	LOC552048	Dmel\CG10936
A0A7M7R9U0	Q03334	551867	RpS13
A0A7M7L124	Q9VLL0	LOC411766	U26
A0A7M7R6T4	Q9VNR8	413916	Dmel\CG11367
A0A7M7IS37	Q9VCP0	LOC413407	EloA
A0A7M7GL39	Q9VJY8	551029	Ing5
A0A7M7MQP9	Q9VMT2	TpnCIIa	TpnC25D
A0A7M7IDZ7	Q8SWR8	LOC409151	Atx2
A0A7M7R3W4	Q9VCB9	409681	Dmel\CG5515
A0A7M7GNF5	M9NFQ7	LOC410951	Rbfox1
A0A7M7FZ92	Q29QW0	LOC725239	Dmel\CG12964
A0A7M7R9S3	Q9VFT4	551602	rin
A0A7M7ISC6	Q9V9Z0	LOC726626	Dmel\CG1750
A0A7M7R7J6	P08879	LOC409861	awd
A0A7M7TF67	Q9VTL6	411191	lincRNA.S4825
A0A7M7FZU7	Q9VQG9	726478	daw
A0A7M7RAA1	Q9U4H5	551791	amx
A0A7M7H382	Q9VNG6	410157	Rab23
A0A7M7FYL0	Q9W1A3	LOC724151	Zfrp8
A0A7M7H1J1	Q06453	LOC552251	al
A0A7M7GZ59	A8JR34	LOC725952	Dmel\CG14331
A0A7M7GM85	Q9VZH5	550671	SP18
A0A7M7GXD1	Q9W112	408990	CG9197
A0A7M7TF79	Q9W3R6	LOC410622	Dok
A0A7M7TFL5	Q9V831	413293	APC10
A0A7M7GLH5	Q9V9W3	409479	RpL6
A0A7M7GU28	Q9V414	727497	Smg5
A0A7M7GMT3	E1JH26	552629	Ccs
A0A7M7R936	Q9VE50	413915	Gos28
A0A7M7IF60	Q9W329	409724	Gga
A0A7M7TG23	Q9VD82	552469	Dmel\CG6800
A0A7M7R9Y9	Q9VGM4	LOC413933	Dmel\CG10898
A0A7M7R8V0	Q7K209	551986	Dera
A0A7M7R9E2	Q9GYV9	413179	MED7
A0A7M7MSK7	Q9V9Q2	LOC726597	CG11632
A0A7M7IIJ7	Q9V3N5	LOC551788	Dmel\CG10793
A0A7M7R6E6	Q9V412	412642	CG16865
A0A7M7H1D4	Q8INP9	LOC551296	Dmel\CG11980
A0A7M7GCB8	Q9VQC4	411541	Glyctk
A0A7M6W5Y2	Q9VN27	726239	CG9804
A0A7M7R794	Q9VQ39	411863	Dmel\CG31937
A0A7M7M101	Q86BS3	409093	Chro
A0A7M7IIC0	Q9W3N1	725258	spidey
A0A7M7LKH1	X2JAM0	724773	Dmel\CG14445
A0A7M7MLD1	Q9VZK2	LOC725190	scrt
A0A7M7R7F4	Q9U9Q2	551309	Neos
A0A7M7R5E4	Q7KUZ2	LOC408980	AlkB
A0A7M7IG08	Q9V3I8	107964412	Ogg1
A0A7M7R497	Q9VPD5	LOC410339	mTerf3
A0A7M7FYM9	Q9VVN1	LOC725625	Dmel\CG13698
A0A7M7INC0	Q9VAG5	LOC552399	ca
A0A7M7R442	Q9VJJ0	409978	Prosbeta4
A0A7M7GU60	Q9VJG5	LOC550998	CG4826
A0A7M7LNW8	Q8SXT3	LOC100578716	swi2
A0A7M7IH93	Q9W462	409403	Usp30
A0A7M7IIE4	Q9VQ91	551474	papi
Q7YU97	P23380	vha16	Vha16-1
A0A7M7H023	Q9I7U1	102653815	Dmel\CG1275
A0A7M7TFI4	Q9VID7	LOC413714	l(2)k14505
A0A7M7R5G3	Q9VUV6	LOC409614	GXIVsPLA2
A0A7M7R8W3	Q8MSX2	552449	MED6
A0A7M7MQL3	B7YZM8	LOC726019	BBS9
A0A7M7RAY8	Q7JVK6	413794	trsn
A0A7M7GWJ2	Q7K0L7	727424	Tpc1
A0A7M7GJD4	P36958	412547	RpII15
A0A7M7R8W9	O76895	LOC552556	arg
A0A7M7R881	Q7KMG7	LOC551316	Ercc1
A0A7M7H149	Q8T8S1	102654871	SCCRO3
A0A7M7GP01	Q9VY28	411924	mRpS25
A0A7M7FY26	Q9VXD6	724862	Dmel\CG9723
A0A7M7LMT9	Q0E9B6	724868	RpS11
A0A7M7H2G8	Q9V3Y4	726264	Mtch
A0A7M7R7D6	Q9VJ38	413928	mRpL13
A0A7M7GIY6	Q9W3B8	552005	Dmel\CG12075
A0A7M7MR97	Q9VCI9	LOC408369	Dmel\CG10365
A0A7M7GY63	Q9VSE3	LOC552724	Dmel\CG13676
A0A7M7L5G9	Q24169	LOC113218653	Orc5
A0A7M6UWF3	Q9VWS0	Ing3	Ing3
A0A7M7H1D0	E2QD16	411539	nsl1
A0A7M7H098	Q8MSW4	LOC726163	CG42374-RA
A0A7M7R8F1	P91929	413340	ND-42
A0A7M7L2D6	Q24114	LOC552545	dally
A0A7M7LNK3	Q9XTN2	408438	chico
A0A7M6UGJ4	Q6NL44	LOC727144	CG18238
A0A7M7GZS6	Q7YZA2	412935	CG7065
A0A7M7MWW1	Q9VVG6	725105	CG32174
A0A7M7R8I1	Q9V535	411778	tsu
A0A7M7LPW2	Q9W0H3	413311	CG9186
A0A7M7MG37	Q9VM54	LOC551875	CG13776
A0A7M7TF98	Q9VTY6	410992	vih
A0A7M7G7X7	Q9VQ52	LOC725192	Dmel\CG31663
A0A7M7RC55	Q9VQS5	552841	IFT57
A0A7M6USR0	Q9VV99	Rfwd3	Dmel\CG13025
A0A7M7MU09	Q9V4S8	411843	CSN7
A0A7M7INH2	Q9W145	551111	Start1
A0A7M7MQZ4	Q9VXR9	LOC727282	Dmel\CG8128
A0A7M7TFA4	Q7PL95	LOC411104	scro
A0A7M7MMX7	Q9VDY9	LOC113218965	CG14281
A0A7M7R7Y2	Q9VZF0	551832	Dmel\CG11586
A0A7M7R8K8	Q9VGV8	LOC551696	Dmel\CG4511
A0A7M7LRQ6	Q9W349	410537	lz
A0A7M7GB25	Q9VUL8	552790	Pex3
A0A7M7GQ67	Q9VET2	LOC412444	SP175
A0A7M7IPH3	Q9VVL6	412348	MED19
A0A7M7R688	Q9VN21	412407	lost
A0A7M7GJI0	Q9VZL2	410290	ida
A0A7M7H1R0	A1ZBT2	LOC409595	anon-WO0153538.60
A0A7M7R9C8	Q8MSI2	409762	Scp1
A0A7M7L5R0	Q9W233	726188	Dmel\CG33143
A0A7M7GSJ8	Q7K3Z3	409547	p47
A0A7M7FYP0	Q7K2B0	LOC724435	CG7137
A0A7M7R8K9	X2JDC2	552204	dC1GalT9
A0A7M7H507	Q9VAQ8	LOC552141	beta4GalNAcTB
